seed,result,time(seconds)
8805,solved,0
8806,unsolvable,1.01
8807,solved,0
8808,solved,0.04
8809,solved,0
8810,solved,0
8811,solved,0.63
8812,solved,0.01
8813,solved,0.06
8814,solved,2.27
8815,solved,0
8816,unsolvable,0
8817,solved,0
8818,solved,0
8819,solved,175.1
8820,solved,0
8821,solved,0.01
8822,unsolvable,193.55
8823,solved,0
8824,unsolvable,0
8825,solved,0
8826,solved,0.21
8827,solved,0
8828,solved,5.05
8829,solved,0.06
8830,solved,0
8831,solved,0.16
8832,solved,0
8833,solved,0
8834,unsolvable,1.45
8835,solved,0
8836,solved,0.22
8837,solved,0
8838,solved,0
8839,unsolvable,2.4
8840,solved,0
8841,unsolvable,63.82
8842,solved,0
8843,solved,0
8844,solved,0.04
8845,unsolvable,0.09
8846,unsolvable,2020.22
8847,solved,0
8848,unsolvable,0
8849,unsolvable,0
8850,solved,4.9
8851,solved,0
8852,unsolvable,0
8853,solved,0.11
8854,solved,0
8855,solved,16.64
8856,solved,30.4
8857,solved,0.01
8858,solved,0.02
8859,unsolvable,0
8860,solved,0.03
8861,solved,0
8862,solved,0.66
8863,solved,4.98
8864,solved,0.14
8865,unsolvable,529.08
8866,solved,0
8867,solved,2.43
8868,solved,0
8869,solved,0.03
8870,solved,8.39
8871,solved,0.26
8872,solved,0.94
8873,unsolvable,37.72
8874,unsolvable,0.12
8875,solved,0
8876,solved,0.16
8877,solved,0
8878,solved,0
8879,solved,0
8880,solved,0
8881,solved,1.08
8882,solved,0
8883,unsolvable,58.56
8884,solved,0
8885,solved,6.54
8886,solved,0.32
8887,solved,0
8888,solved,0
8889,solved,0
8890,solved,0
8891,solved,0
8892,solved,0
8893,solved,0
8894,solved,0
8895,solved,0.17
8896,unsolvable,0.57
8897,solved,0
8898,unsolvable,0.01
8899,solved,0
8900,unsolvable,0.06
8901,solved,0
8902,solved,0
8903,solved,0.63
8904,solved,0
8905,solved,0.01
8906,solved,0
8907,solved,0
8908,solved,0.01
8909,solved,0.02
8910,unsolvable,0
8911,solved,0.01
8912,solved,0
8913,solved,0
8914,solved,26.1
8915,solved,0
8916,solved,0
8917,solved,0
8918,solved,0
8919,solved,1.52
8920,solved,0.13
8921,solved,0.01
8922,solved,0
8923,solved,39.96
8924,solved,0.05
8925,solved,0
8926,solved,0.07
8927,solved,0.31
8928,solved,0.29
8929,solved,0
8930,unsolvable,0.01
8931,solved,0
8932,solved,0
8933,solved,0
8934,solved,0
8935,unsolvable,2.2
8936,solved,0
8937,solved,0.03
8938,solved,0
8939,unsolvable,120.85
8940,solved,0
8941,unsolvable,4.92
8942,solved,0.01
8943,solved,0
8944,unsolvable,0
8945,solved,0
8946,solved,0.23
8947,solved,0.1
8948,solved,0
8949,solved,0.21
8950,solved,0
8951,solved,0.02
8952,solved,0
8953,solved,54.3
8954,unsolvable,19.88
8955,solved,43.26
8956,solved,0.08
8957,solved,0
8958,solved,1.43
8959,solved,0
8960,solved,0.11
8961,solved,20.61
8962,unsolvable,919.08
8963,solved,0
8964,unsolvable,1109.58
8965,solved,0
8966,solved,0
8967,solved,0
8968,solved,0
8969,solved,13.22
8970,solved,0
8971,solved,0.01
8972,solved,0
8973,solved,1.22
8974,solved,12.65
8975,solved,0
8976,solved,0
8977,solved,0
8978,solved,0.06
8979,solved,0.01
8980,solved,0
8981,solved,0
8982,solved,0.02
8983,solved,0
8984,solved,0
8985,solved,0
8986,unsolvable,161.15
8987,solved,0
8988,solved,0
8989,solved,0
8990,solved,0
8991,unsolvable,0.87
8992,solved,0
8993,solved,0
8994,solved,0.02
8995,solved,0
8996,solved,0
8997,solved,0
8998,solved,0.15
8999,solved,0
9000,solved,0
9001,solved,0
9002,solved,0
9003,solved,0.01
9004,solved,0
9005,solved,0
9006,solved,0
9007,solved,0
9008,solved,0.82
9009,solved,2.88
9010,solved,0
9011,unsolvable,0.01
9012,solved,0
9013,solved,0
9014,solved,0
9015,solved,0
9016,solved,0.1
9017,solved,0
9018,solved,0
9019,solved,1.02
9020,solved,0.02
9021,solved,0
9022,solved,0.05
9023,solved,18.15
9024,unsolvable,0
9025,solved,0
9026,solved,0.79
9027,solved,0
9028,solved,7.28
9029,solved,0.6
9030,solved,0
9031,solved,0.01
9032,unsolvable,1698.93
9033,solved,0
9034,solved,0
9035,solved,0.02
9036,solved,1.56
9037,solved,0.01
9038,solved,0
9039,solved,0
9040,solved,0.04
9041,unsolvable,0
9042,solved,0.52
9043,unsolvable,0.02
9044,solved,0
9045,solved,0.26
9046,solved,4.99
9047,solved,0
9048,solved,0
9049,solved,0
9050,solved,0
9051,unsolvable,0.06
9052,solved,0
9053,solved,0.06
9054,solved,1.14
9055,solved,0
9056,solved,0
9057,solved,0
9058,solved,0
9059,solved,3.79
9060,solved,1.88
9061,solved,8.52
9062,solved,0.27
9063,solved,0
9064,solved,0
9065,solved,0
9066,solved,2.76
9067,solved,0.01
9068,unsolvable,4.63
9069,solved,0.02
9070,solved,0
9071,solved,0.1
9072,solved,2.16
9073,solved,0
9074,solved,0
9075,solved,0.17
9076,unsolvable,0.17
9077,solved,0
9078,solved,0
9079,solved,0.01
9080,solved,0
9081,solved,0
9082,solved,0
9083,solved,0.08
9084,solved,0
9085,solved,11.85
9086,solved,0
9087,solved,0
9088,solved,0.38
9089,solved,0
9090,solved,0.01
9091,unsolvable,0.01
9092,solved,0
9093,solved,0.01
9094,solved,2.38
9095,unsolvable,5.18
9096,solved,0.01
9097,solved,0
9098,unsolvable,3.77
9099,solved,0
9100,solved,0.02
9101,solved,0
9102,solved,0.82
9103,solved,0
9104,solved,0
9105,unsolvable,0
9106,unsolvable,1.21
9107,solved,0.05
9108,solved,0
9109,solved,0.01
9110,solved,0
9111,solved,0
9112,solved,9.12
9113,solved,0.35
9114,unsolvable,7.54
9115,solved,0
9116,solved,12.35
9117,solved,0
9118,solved,0.14
9119,solved,0
9120,solved,35.35
9121,unsolvable,0
9122,solved,0
9123,solved,0.93
9124,solved,0
9125,solved,0.32
9126,unsolvable,8.63
9127,solved,0.13
9128,solved,0
9129,solved,0
9130,unsolvable,1551.03
9131,solved,0
9132,solved,0.15
9133,unsolvable,0
9134,unsolvable,0.57
9135,solved,0
9136,solved,0
9137,solved,0
9138,solved,0
9139,unsolvable,5768.97
9140,unsolvable,1.27
9141,solved,0
9142,solved,0
9143,solved,0
9144,solved,0
9145,solved,0
9146,unsolvable,0
9147,solved,6.83
9148,solved,0
9149,solved,0.01
9150,solved,0
9151,unsolvable,0.03
9152,solved,0
9153,solved,0.11
9154,solved,0
9155,unsolvable,0.02
9156,solved,0
9157,solved,0.04
9158,solved,0.09
9159,solved,0.03
9160,solved,0.05
9161,solved,0
9162,solved,0.01
9163,solved,0
9164,solved,0.17
9165,solved,0.29
9166,solved,0.03
9167,solved,0.14
9168,solved,0.01
9169,solved,0
9170,unsolvable,140.45
9171,solved,0
9172,unsolvable,0.02
9173,solved,0.14
9174,solved,0
9175,solved,2.1
9176,solved,0
9177,solved,0.44
9178,solved,0
9179,solved,0
9180,solved,0
9181,solved,0
9182,solved,0
9183,solved,0
9184,solved,0.04
9185,unsolvable,99.56
9186,unsolvable,12.21
9187,solved,0.94
9188,solved,13.73
9189,solved,0
9190,solved,0
9191,solved,0
9192,solved,0
9193,solved,0.02
9194,solved,0
9195,solved,0
9196,solved,0.03
9197,solved,0
9198,solved,0
9199,solved,0.02
9200,solved,0
9201,unsolvable,1.04
9202,solved,0
9203,solved,0
9204,solved,0
9205,unsolvable,0.05
9206,solved,0.13
9207,solved,0
9208,solved,0
9209,solved,0
9210,unsolvable,444.53
9211,solved,0.02
9212,solved,0
9213,unsolvable,97.8
9214,solved,0.03
9215,solved,0.41
9216,solved,0
9217,solved,3.61
9218,unsolvable,0
9219,solved,0
9220,solved,0
9221,unsolvable,0
9222,solved,88.61
9223,solved,0
9224,solved,0.92
9225,solved,0
9226,solved,0.05
9227,solved,0
9228,solved,0
9229,solved,0
9230,solved,0.07
9231,solved,0
9232,solved,0
9233,solved,0
9234,solved,4.35
9235,solved,0
9236,solved,0.07
9237,solved,0
9238,unsolvable,0
9239,unsolvable,0
9240,solved,0.41
9241,solved,0
9242,solved,0.09
9243,solved,0
9244,solved,0
9245,unsolvable,1.34
9246,solved,0
9247,solved,0
9248,solved,0
9249,unsolvable,0
9250,solved,0
9251,solved,85.86
9252,solved,0.6
9253,solved,0
9254,solved,0
9255,unsolvable,0
9256,solved,0
9257,solved,0
9258,solved,0.01
9259,solved,0
9260,solved,0.01
9261,solved,3.28
9262,solved,0
9263,solved,0.01
9264,solved,0.33
9265,solved,0.03
9266,unsolvable,0.32
9267,solved,0.14
9268,solved,0.06
9269,unsolvable,2.41
9270,solved,0
9271,solved,0
9272,unsolvable,70.87
9273,unsolvable,0.01
9274,solved,0
9275,solved,0
9276,solved,44.98
9277,solved,0.01
9278,unsolvable,1360.2
9279,solved,0.01
9280,solved,0.4
9281,unsolvable,860.57
9282,solved,0
9283,solved,1.69
9284,solved,0
9285,solved,0
9286,solved,0.01
9287,solved,0.01
9288,unsolvable,0
9289,solved,0.1
9290,solved,0.02
9291,solved,0.01
9292,solved,0
9293,solved,125.81
9294,solved,0.62
9295,solved,0.05
9296,solved,0
9297,solved,0
9298,solved,0
9299,unsolvable,0
9300,solved,0
9301,unsolvable,0.35
9302,unsolvable,0.9
9303,solved,0
9304,solved,0.01
9305,solved,0
9306,solved,0
9307,solved,0.13
9308,solved,0.01
9309,solved,7.08
9310,unsolvable,0.01
9311,solved,0
9312,solved,0
9313,solved,0.01
9314,unsolvable,418.39
9315,solved,0
9316,solved,0.01
9317,solved,0
9318,solved,0
9319,solved,0.01
9320,solved,0.04
9321,solved,0
9322,solved,0.01
9323,solved,0
9324,solved,0
9325,solved,4.15
9326,solved,0.04
9327,solved,0.01
9328,solved,0
9329,solved,0
9330,solved,0
9331,solved,0
9332,unsolvable,42.16
9333,unsolvable,0
9334,solved,0
9335,solved,0.02
9336,unsolvable,0
9337,solved,0
9338,unsolvable,21.29
9339,unsolvable,0.03
9340,solved,1.53
9341,unsolvable,0.05
9342,unsolvable,0.03
9343,solved,0
9344,unsolvable,0
9345,solved,0.01
9346,solved,0.53
9347,solved,0
9348,solved,0
9349,solved,0.04
9350,unsolvable,8.04
9351,unsolvable,7.48
9352,solved,0
9353,solved,1.09
9354,solved,0.08
9355,solved,0
9356,unsolvable,0.1
9357,solved,0
9358,solved,0.03
9359,solved,0
9360,solved,0
9361,solved,0
9362,solved,0.05
9363,solved,0
9364,solved,0.66
9365,unsolvable,3.64
9366,solved,0
9367,solved,0
9368,unsolvable,0
9369,solved,0
9370,solved,0
9371,solved,1.11
9372,solved,0
9373,solved,0.01
9374,solved,0.02
9375,solved,0.01
9376,solved,0
9377,solved,0
9378,solved,0
9379,solved,0
9380,solved,32.6
9381,solved,0.1
9382,unsolvable,2.84
9383,solved,0
9384,unsolvable,0.21
9385,solved,0.31
9386,unsolvable,2.87
9387,solved,0.06
9388,solved,0
9389,solved,0
9390,solved,1.95
9391,solved,0.04
9392,solved,0.02
9393,solved,0
9394,solved,0
9395,solved,0
9396,solved,0
9397,unsolvable,90.93
9398,solved,0
9399,solved,0.17
9400,solved,3.06
9401,solved,0.3
9402,solved,0.01
9403,solved,0
9404,unsolvable,1559.11
9405,solved,0.19
9406,solved,0.01
9407,solved,0.2
9408,solved,0
9409,solved,38.8
9410,solved,2.44
9411,solved,0
9412,unsolvable,7.63
9413,unsolvable,0.73
9414,solved,0.02
9415,unsolvable,721.61
9416,solved,3.79
9417,solved,2.28
9418,solved,0.05
9419,unsolvable,0
9420,solved,29.19
9421,solved,0
9422,solved,0
9423,solved,0.11
9424,solved,0
9425,solved,0
9426,solved,0
9427,solved,0.43
9428,solved,0.97
9429,solved,0
9430,solved,0.17
9431,solved,3.34
9432,solved,0
9433,solved,0.84
9434,solved,0
9435,solved,6.03
9436,solved,0
9437,solved,0
9438,solved,0
9439,solved,0
9440,solved,0.06
9441,solved,0
9442,solved,46.48
9443,solved,7.88
9444,solved,3.66
9445,solved,0
9446,solved,0.04
9447,solved,0
9448,solved,0.01
9449,solved,1.56
9450,solved,0
9451,solved,0
9452,solved,0.3
9453,unsolvable,0
9454,solved,0
9455,solved,0
9456,unsolvable,5.86
9457,unsolvable,0
9458,solved,1.29
9459,solved,0
9460,solved,0
9461,unsolvable,0.67
9462,unsolvable,0
9463,solved,0.08
9464,solved,0
9465,solved,13.25
9466,solved,0.07
9467,solved,0.1
9468,unsolvable,357.77
9469,solved,0
9470,solved,0
9471,unsolvable,0
9472,solved,0
9473,solved,0
9474,solved,0
9475,solved,0
9476,solved,0
9477,solved,0.01
9478,solved,0
9479,solved,0.11
9480,unsolvable,5.45
9481,solved,0
9482,unsolvable,20.56
9483,unsolvable,37.7
9484,solved,0
9485,solved,0.08
9486,solved,0
9487,unsolvable,3.43
9488,solved,0.15
9489,solved,0
9490,unsolvable,0
9491,solved,0
9492,solved,0.6
9493,solved,0
9494,solved,0
9495,solved,0
9496,solved,0
9497,solved,0.1
9498,unsolvable,246.81
9499,unsolvable,36.84
9500,solved,0.29
9501,solved,0
9502,solved,0.06
9503,solved,0
9504,solved,0
9505,solved,0
9506,solved,0.02
9507,unsolvable,53.86
9508,unsolvable,0.03
9509,solved,0
9510,unsolvable,0
9511,solved,0.14
9512,solved,0.02
9513,solved,0
9514,unsolvable,0
9515,solved,0.09
9516,solved,0.11
9517,solved,3.14
9518,solved,0.46
9519,unsolvable,50.07
9520,unsolvable,7.11
9521,solved,0
9522,solved,0.06
9523,unsolvable,270.42
9524,solved,0.03
9525,solved,0
9526,solved,0
9527,solved,0
9528,solved,0.01
9529,unsolvable,0
9530,solved,0.03
9531,unsolvable,345.84
9532,solved,0
9533,solved,0
9534,solved,0
9535,solved,0
9536,solved,0
9537,solved,0.02
9538,solved,0.13
9539,solved,1.41
9540,solved,0
9541,solved,0
9542,solved,0.07
9543,solved,0.21
9544,solved,0.01
9545,solved,0
9546,solved,0.3
9547,solved,0.13
9548,solved,0
9549,solved,0
9550,solved,0
9551,solved,0
9552,solved,0.77
9553,solved,0
9554,solved,0
9555,solved,0
9556,solved,0.07
9557,solved,0
9558,solved,0.03
9559,solved,0
9560,solved,0
9561,solved,4.08
9562,solved,0.08
9563,solved,0.55
9564,unsolvable,84.94
9565,unsolvable,0.02
9566,unsolvable,0
9567,unsolvable,0.47
9568,solved,0.01
9569,solved,0
9570,solved,0
9571,solved,0.03
9572,solved,1.96
9573,solved,0.01
9574,solved,0
9575,solved,0
9576,solved,0
9577,unsolvable,0
9578,unsolvable,152.92
9579,solved,0
9580,solved,0
9581,solved,3.95
9582,solved,0
9583,unsolvable,28.79
9584,solved,0
9585,solved,0
9586,unsolvable,0
9587,solved,168.16
9588,solved,0.18
9589,solved,8.79
9590,solved,0.77
9591,solved,0
9592,solved,0
9593,unsolvable,28.87
9594,solved,0
9595,solved,0
9596,solved,0.2
9597,solved,0
9598,solved,0
9599,solved,0
9600,solved,0
9601,solved,0
9602,solved,0
9603,solved,0
9604,solved,0.06
9605,solved,0.03
9606,solved,1.17
9607,unsolvable,24.1
9608,solved,0
9609,solved,0
9610,solved,0.05
9611,unsolvable,0.04
9612,solved,0
9613,solved,0
9614,solved,0.37
9615,solved,0
9616,unsolvable,0.03
9617,solved,0.72
9618,solved,0.02
9619,solved,70.55
9620,solved,0.13
9621,solved,0.1
9622,solved,0.03
9623,solved,0
9624,unsolvable,0.16
9625,solved,0
9626,unsolvable,0
9627,solved,0.01
9628,unsolvable,0
9629,solved,0
9630,solved,0.09
9631,solved,0
9632,solved,0
9633,unsolvable,0.07
9634,solved,0.21
9635,solved,0.07
9636,unsolvable,70.46
9637,solved,0
9638,unsolvable,0.03
9639,solved,0.02
9640,solved,0.02
9641,solved,0
9642,unsolvable,0
9643,solved,0
9644,solved,0
9645,solved,0
9646,solved,0
9647,solved,0
9648,solved,0.05
9649,solved,0
9650,unsolvable,83.72
9651,solved,0.01
9652,solved,0
9653,solved,0
9654,solved,1.42
9655,solved,0
9656,solved,0.14
9657,solved,0
9658,solved,0.01
9659,solved,0.06
9660,solved,4.68
9661,solved,0.1
9662,solved,0
9663,unsolvable,141.11
9664,solved,0.03
9665,solved,0
9666,solved,0
9667,unsolvable,0.07
9668,solved,0
9669,unsolvable,1989.16
9670,solved,0
9671,solved,0.06
9672,unsolvable,0
9673,solved,0.01
9674,solved,0.17
9675,solved,0.66
9676,solved,0.05
9677,solved,0
9678,unsolvable,0
9679,unsolvable,0.84
9680,solved,0
9681,solved,0
9682,unsolvable,75.63
9683,solved,0
9684,solved,0.04
9685,solved,0
9686,solved,0.44
9687,solved,0.09
9688,solved,0.36
9689,solved,0.02
9690,solved,2.44
9691,solved,0.01
9692,solved,0
9693,solved,0
9694,solved,0.08
9695,unsolvable,254.35
9696,solved,0.01
9697,unsolvable,0.03
9698,solved,0
9699,unsolvable,0.98
9700,solved,0
9701,unsolvable,0
9702,solved,0
9703,unsolvable,0
9704,solved,0.04
9705,solved,0.02
9706,solved,0.02
9707,solved,0.09
9708,solved,0.63
9709,solved,0.29
9710,unsolvable,0
9711,unsolvable,0.6
9712,solved,0
9713,unsolvable,4.46
9714,solved,0.02
9715,unsolvable,880.98
9716,solved,0.03
9717,solved,0
9718,solved,0
9719,solved,1.33
9720,solved,0.98
9721,solved,0.01
9722,solved,0
9723,solved,0
9724,unsolvable,0.89
9725,solved,0
9726,solved,0
9727,solved,0
9728,solved,0
9729,solved,0.04
9730,solved,0
9731,solved,0
9732,unsolvable,33.7
9733,unsolvable,0
9734,solved,0
9735,solved,0
9736,unsolvable,192.05
9737,solved,0
9738,solved,0
9739,solved,11.12
9740,solved,0
9741,solved,4.41
9742,unsolvable,341.37
9743,solved,0
9744,solved,1.01
9745,solved,0.11
9746,solved,0.31
9747,solved,0.12
9748,solved,0.23
9749,solved,0
9750,solved,0.01
9751,solved,0.33
9752,solved,0
9753,solved,0.01
9754,solved,4.35
9755,solved,7.34
9756,unsolvable,0.95
9757,solved,20.25
9758,solved,0.17
9759,solved,3.21
9760,solved,0
9761,solved,0.01
9762,solved,0
9763,solved,0
9764,solved,0.12
9765,solved,0.06
9766,unsolvable,148.22
9767,unsolvable,0
9768,unsolvable,0
9769,solved,0
9770,unsolvable,19.86
9771,solved,0
9772,unsolvable,113.95
9773,solved,0.2
9774,solved,0.01
9775,solved,0.01
9776,solved,0
9777,unsolvable,0
9778,solved,0
9779,solved,0
9780,solved,0
9781,solved,1.29
9782,solved,0
9783,solved,0
9784,solved,0.18
9785,solved,0.1
9786,solved,0.05
9787,solved,0.88
9788,solved,0
9789,solved,1.09
9790,unsolvable,944.72
9791,solved,0.03
9792,solved,0.01
9793,solved,0.16
9794,solved,0.28
9795,solved,0.24
9796,solved,0
9797,solved,0.02
9798,solved,0.02
9799,solved,0
9800,solved,0.11
9801,solved,0.24
9802,solved,0
9803,solved,0
9804,solved,0
9805,solved,0
9806,unsolvable,220.01
9807,solved,0
9808,solved,0.17
9809,solved,0
9810,solved,0.02
9811,solved,0
9812,solved,0.02
9813,solved,8.2
9814,solved,0
9815,solved,0
9816,solved,0.02
9817,solved,0
9818,solved,0
9819,solved,0.01
9820,unsolvable,0.94
9821,solved,0
9822,solved,0
9823,solved,0.19
9824,solved,5.6
9825,solved,0
9826,unsolvable,20.61
9827,unsolvable,0.17
9828,unsolvable,0.01
9829,solved,0
9830,solved,0
9831,solved,0
9832,solved,0.13
9833,unsolvable,208.73
9834,solved,0
9835,solved,0.06
9836,unsolvable,0.01
9837,solved,14.11
9838,unsolvable,6.48
9839,solved,0
9840,solved,0
9841,solved,0.09
9842,solved,0
9843,unsolvable,752.76
9844,unsolvable,51.53
9845,solved,16.1
9846,solved,1.09
9847,solved,0
9848,unsolvable,69.23
9849,unsolvable,2.05
9850,solved,0
9851,solved,0
9852,unsolvable,294.82
9853,solved,0.16
9854,solved,0.16
9855,solved,0.01
9856,solved,0
9857,solved,0
9858,solved,0
9859,solved,0
9860,solved,0
9861,solved,0
9862,solved,0.06
9863,solved,0
9864,solved,0
9865,solved,0
9866,unsolvable,24.61
9867,unsolvable,92.01
9868,solved,0.16
9869,solved,0.05
9870,unsolvable,0.04
9871,solved,0.04
9872,solved,0.04
9873,solved,0.11
9874,unsolvable,940.67
9875,solved,3.14
9876,solved,0
9877,unsolvable,7.4
9878,unsolvable,1.49
9879,solved,0
9880,unsolvable,0
9881,solved,0.2
9882,solved,57.5
9883,solved,0
9884,solved,1.13
9885,solved,0.02
9886,solved,0
9887,unsolvable,0.34
9888,solved,0
9889,solved,0.15
9890,solved,0
9891,solved,0
9892,solved,0
9893,solved,0
9894,solved,0.95
9895,solved,0.02
9896,solved,0
9897,solved,0
9898,solved,0
9899,solved,0
9900,solved,2.9
9901,solved,0
9902,solved,5.61
9903,solved,0
9904,solved,0
9905,solved,0.23
9906,solved,0
9907,solved,0.04
9908,solved,0.41
9909,unsolvable,0
9910,solved,0
9911,solved,0.02
9912,solved,0
9913,solved,0
9914,solved,0
9915,solved,0.2
9916,solved,0
9917,solved,0
9918,unsolvable,0.04
9919,solved,0
9920,solved,0
9921,solved,0
9922,unsolvable,0
9923,solved,0.04
9924,solved,0
9925,solved,0
9926,solved,0
9927,unsolvable,0.1
9928,unsolvable,0
9929,solved,0
9930,solved,0
9931,solved,0
9932,solved,0.01
9933,solved,0
9934,solved,26.03
9935,solved,0
9936,solved,0.32
9937,unsolvable,32.09
9938,solved,0.06
9939,unsolvable,29
9940,solved,0.07
9941,solved,0.08
9942,solved,0
9943,solved,1.1
9944,unsolvable,0
9945,solved,0
9946,solved,0
9947,solved,0
9948,solved,0.13
9949,solved,0
9950,solved,0
9951,solved,0
9952,solved,0.06
9953,unsolvable,11.06
9954,unsolvable,915.73
9955,unsolvable,3.31
9956,solved,0
9957,solved,0.19
9958,solved,0.06
9959,solved,1.01
9960,solved,0
9961,solved,0
9962,solved,1.22
9963,unsolvable,32.67
9964,solved,0
9965,solved,0
9966,unsolvable,25.16
9967,solved,0.12
9968,solved,0
9969,unsolvable,0.02
9970,solved,0
9971,unsolvable,17.79
9972,solved,0
9973,solved,0
9974,solved,2.65
9975,solved,0.01
9976,solved,0
9977,solved,0
9978,unsolvable,0.91
9979,unsolvable,0
9980,unsolvable,7.84
9981,solved,0.03
9982,solved,0.02
9983,solved,0.01
9984,solved,14.73
9985,solved,0.07
9986,unsolvable,0
9987,solved,0.03
9988,unsolvable,0.01
9989,solved,0.02
9990,solved,0.72
9991,solved,0.01
9992,solved,0.01
9993,unsolvable,11.55
9994,solved,0
9995,unsolvable,0.07
9996,solved,0.65
9997,unsolvable,0
9998,solved,0
9999,solved,0.01
10000,unsolvable,0.01
10001,solved,0
10002,unsolvable,1.15
10003,solved,0.04
10004,unsolvable,50.05
10005,solved,0.01
10006,unsolvable,0.08
10007,solved,0
10008,solved,0
10009,solved,0
10010,solved,0.48
10011,unsolvable,0
10012,unsolvable,0.03
10013,unsolvable,2.4
10014,solved,0.37
10015,solved,0
10016,solved,1.85
10017,solved,0
10018,solved,0.73
10019,unsolvable,0.04
10020,solved,0.01
10021,solved,0
10022,solved,0.14
10023,solved,5.35
10024,solved,10.52
10025,solved,0
10026,unsolvable,37.97
10027,solved,0.01
10028,solved,0
10029,solved,0.03
10030,unsolvable,0
10031,solved,0.01
10032,solved,0.01
10033,unsolvable,48.96
10034,solved,0.34
10035,solved,0
10036,solved,0
10037,solved,0
10038,unsolvable,0
10039,solved,0.05
10040,solved,0
10041,solved,0
10042,solved,0.25
10043,solved,41.66
10044,solved,0.65
10045,solved,0.01
10046,solved,0.01
10047,solved,0
10048,solved,0.22
10049,solved,0
10050,solved,0
10051,solved,0.07
10052,unsolvable,20.91
10053,solved,0.01
