2847, unsolvable, 43718, 22712669, 6495843, 22712668, 337837, 0, 6158006, 6291469, 79, 0, unsolvable, 49.12, 48.09, 0.90, 2023908
7285, timed-out, 3600000, 1899519830, 328615976, 1899519778, 35696326, 192919650, 100000000, 100663319, 128, 52, timed-out, 3774.83, 3746.37, 16.88, 33144408
8787, unsolvable, 552574, 334084034, 92792779, 334084033, 43850153, 0, 48942626, 50331653, 97, 0, unsolvable, 608.54, 598.78, 7.65, 16173172
4137, unsolvable, 271344, 173673401, 48438312, 173673400, 25660824, 0, 22777488, 25165843, 78, 0, unsolvable, 297.88, 293.25, 3.62, 7639764
4909, unsolvable, 96526, 41917643, 13353576, 41917642, 2148921, 0, 11204655, 12582917, 54, 0, unsolvable, 108.25, 106.11, 1.77, 3868220
4756, timed-out, 3600000, 2049200615, 532401239, 2049200583, 169114692, 263286547, 100000000, 100663319, 152, 32, timed-out, 3793.60, 3766.34, 16.31, 32875916
7961, solved, 356542, 204817820, 63553100, 204817734, 19005682, 0, 44547418, 50331653, 93, 86, solved, 401.95, 393.78, 6.54, 14798388
4880, unsolvable, 88862, 60179564, 23532545, 60179563, 14445242, 0, 9087303, 12582917, 52, 0, unsolvable, 97.27, 95.50, 1.41, 3094796
2423, unsolvable, 3301475, 1893501688, 677578083, 1893501687, 324070480, 253507603, 100000000, 100663319, 93, 0, unsolvable, 3484.48, 3456.73, 16.45, 32827124
2754, unsolvable, 100808, 62158141, 21345903, 62158140, 10936770, 0, 10409133, 12582917, 64, 0, unsolvable, 111.25, 109.17, 1.61, 3450940
4899, unsolvable, 353022, 186571131, 61917497, 186571130, 23996621, 0, 37920876, 50331653, 89, 0, unsolvable, 397.18, 389.76, 6.06, 12797704
5214, unsolvable, 229303, 127190008, 38824972, 127190007, 14967998, 0, 23856974, 25165843, 100, 0, unsolvable, 255.34, 250.73, 3.77, 7891456
