seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
14541,0,0.06,189476,0,1.398,1,0,0,7867,42885
146086,0,0.06,183428,0,1.22,1,0,0,6608,42235
147161,0,0.07,178268,0,1.143,1,0,0,12186,41257
147164,0,0.00,3069,0,0.535,0,0,0,0,2680
148278,0,0.00,3170,0,0.616,0,0,0,0,2784
14951,0,0.06,192139,0,1.362,1,0,0,7940,43423
153548,0,0.08,189825,0,1.141,1,0,0,13732,43043
157426,0,0.11,185733,0,1.16,1,0,0,33236,42200
157587,0,0.06,188578,0,1.14,1,0,0,8754,42677
157633,0,0.06,185451,0,1.178,1,0,0,8416,42219
161258,0,0.00,2968,0,0.522,0,0,0,0,2576
163259,0,0.00,3069,0,0.603,0,0,0,0,2680
163862,0,0.06,185836,0,1.063,1,0,0,6392,42756
16493,0,0.07,190399,0,1.203,1,0,0,8500,43001
167122,0,0.06,192331,0,1.062,1,0,0,6342,43493
167458,0,0.00,3069,0,0.523,0,0,0,0,2680
1693,0,0.00,3069,0,0.771,0,0,0,0,2680
170615,0,0.00,2968,0,0.592,0,0,0,0,2576
172741,0,0.00,2968,0,0.605,0,0,0,0,2576
173692,0,0.06,184583,0,1.47,1,0,0,6785,42011
173732,0,0.07,186073,0,1.096,1,0,0,11118,42823
174936,0,0.06,187663,0,1.131,1,0,0,9300,42558
175061,0,0.09,183557,0,1.113,1,0,0,14192,42354
175165,0,0.06,177084,0,1.228,1,0,0,6891,41435
175812,0,0.08,187305,0,1.014,1,0,0,20270,42885
176625,0,0.06,183219,0,1.131,1,0,0,7216,41829
177001,0,0.50,187256,0,1.369,1,0,0,65377,42439
177775,0,0.00,2968,0,0.615,0,0,0,0,2576
179677,0,0.00,2968,0,0.523,0,0,0,0,2576
180068,0,0.07,179964,0,1.071,1,0,0,16662,41902
180306,0,0.07,187983,0,1.212,1,0,0,12249,42763
18123,0,0.06,189168,0,1.134,1,0,0,7487,42846
182210,0,0.10,192077,0,1.266,1,0,0,21248,43287
182483,0,0.10,174557,0,1.489,1,0,0,6790,40895
184695,0,0.08,186706,0,1.196,1,0,0,16591,42471
186894,0,0.06,183330,0,1.164,1,0,0,6602,42179
186948,0,0.12,188410,0,1.149,1,0,0,19394,42704
188404,0,0.06,183752,0,1.102,1,0,0,7637,42307
188796,0,0.08,186348,0,1.242,1,0,0,16286,42451
189009,0,0.06,191097,0,1.071,1,0,0,5926,43149
189843,0,0.06,190742,0,1.234,1,0,0,7005,43191
190180,0,0.07,191757,0,1.227,1,0,0,7952,43351
191571,0,0.00,3069,0,0.53,0,0,0,0,2680
191693,0,0.08,183453,0,1.116,1,0,0,16233,42346
193286,0,0.00,2968,0,0.573,0,0,0,0,2576
193884,0,0.00,3069,0,0.551,0,0,0,0,2680
194528,0,0.00,2968,0,0.754,0,0,0,0,2576
195132,0,0.13,176679,0,1.133,1,0,0,20243,41269
195589,0,0.00,2968,0,0.565,0,0,0,0,2576
195659,0,0.08,190615,0,1.151,1,0,0,16552,43250
200101,0,0.07,187135,0,1.251,1,0,0,9338,42411
200187,0,0.10,177180,0,1.061,1,0,0,20177,41067
202116,0,0.00,3069,0,0.694,0,0,0,0,2680
20226,0,0.00,2968,0,0.825,0,0,0,0,2576
202355,0,0.00,3069,0,0.653,0,0,0,0,2680
202875,0,0.14,178167,0,1.167,1,0,0,21902,41527
204485,0,0.07,187195,0,1.122,1,0,0,13534,42887
204922,0,0.00,3069,0,0.558,0,0,0,0,2680
206428,0,0.06,183092,0,1.235,1,0,0,8463,42222
206705,0,0.00,3069,0,0.732,0,0,0,0,2680
207806,0,0.00,3069,0,0.597,0,0,0,0,2680
208952,0,0.00,2968,0,0.82,0,0,0,0,2576
209647,0,0.00,2968,0,0.527,0,0,0,0,2576
210243,0,0.06,183674,0,1.16,1,0,0,10486,42218
210294,0,0.07,176960,0,1.111,1,0,0,13540,40979
211582,0,0.08,190634,0,1.183,1,0,0,23868,43151
212499,0,0.00,2968,0,0.511,0,0,0,0,2576
214341,0,0.00,2968,0,0.6,0,0,0,0,2576
214582,0,0.00,2968,0,0.753,0,0,0,0,2576
214664,0,0.07,191396,0,1.213,1,0,0,12228,43234
2150,0,0.08,184750,0,1.102,1,0,0,13780,42341
215603,0,0.09,183559,0,1.287,1,0,0,22121,41758
216490,0,0.00,3069,0,0.728,0,0,0,0,2680
217070,0,0.09,185755,0,1.047,1,0,0,9831,42596
219561,0,0.08,191863,0,1.244,1,0,0,16017,43240
22,0,0.00,2968,0,0.604,0,0,0,0,2576
220315,0,0.00,2968,0,0.526,0,0,0,0,2576
220730,0,0.00,3069,0,0.606,0,0,0,0,2680
22117,0,0.00,3069,0,0.526,0,0,0,0,2680
222053,0,0.00,3069,0,0.625,0,0,0,0,2680
224213,0,0.07,188192,0,1.138,1,0,0,10946,42822
224266,0,0.08,191700,0,1.373,1,0,0,19836,43325
224804,0,0.07,188374,0,1.061,1,0,0,7348,43044
225482,0,0.00,2968,0,0.498,0,0,0,0,2576
225985,0,0.06,186157,0,1.408,1,0,0,7086,42634
