seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
823557,0,4.08,661111,0,4.596,1,0,0,113750,64037
825901,0,5.83,657582,0,4.994,1,0,0,177372,64244
826835,0,0.00,544,0,1.902,0,0,0,0,104
828142,0,52.47,672301,0,4.137,1,0,0,1762882,65399
829264,0,5.41,663654,0,4.251,1,0,0,176833,64004
830199,0,0.00,544,0,1.428,0,0,0,0,104
831296,0,16.89,660054,0,5.146,1,0,0,533419,63996
831592,0,17.22,667735,0,5.424,1,0,0,505893,64360
832369,0,24.31,676712,0,4.113,1,0,0,780677,65420
833217,0,13.45,656009,0,4.18,1,0,0,357949,63480
834844,0,0.00,645,0,1.308,0,0,0,0,208
837660,0,0.00,746,0,1.731,0,0,0,0,312
838642,0,3.24,666192,0,4.111,1,0,0,105214,64400
839275,0,12.82,662900,0,4.425,1,0,0,335566,63767
839766,0,13.79,659022,0,4.348,1,0,0,298023,63805
84240,0,0.00,544,0,1.805,0,0,0,0,104
842826,0,5.56,672911,0,4.29,1,0,0,175329,64787
843233,0,0.00,544,0,1.235,0,0,0,0,104
847350,0,11.63,674040,0,4.316,1,0,0,307962,65464
851095,0,12.05,663964,0,5.217,1,0,0,309607,64070
851156,0,0.00,544,0,1.847,0,0,0,0,104
85633,0,36.58,669603,0,4.163,1,0,0,1475435,65215
861746,0,5.07,670805,0,4.081,1,0,0,158403,64943
864368,0,0.00,544,0,1.577,0,0,0,0,104
865149,0,0.88,673536,0,4.903,0,0,0,28735,65242
865581,0,5.11,657408,0,4.444,1,0,0,152152,64320
865695,0,11.37,680796,0,4.037,1,0,0,323420,66288
866156,0,0.00,746,0,1.621,0,0,0,0,312
869607,0,79.58,673178,0,4.214,1,0,0,2567766,65012
875187,0,21.39,667645,0,4.617,1,0,0,584684,64493
877282,0,5.83,611371,0,5.745,1,0,0,185088,60144
879255,0,18.53,664536,0,3.965,1,0,0,579323,64367
879637,0,0.00,544,0,1.706,0,0,0,0,104
883284,0,22.06,667481,0,4.437,0,0,0,501239,64242
885021,0,17.29,661564,0,5.704,1,0,0,517461,64442
