seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
3681,0,0.00,472,0,0.838,0,0,0,0,104
3682,0,0.10,220109,0,1.064,1,0,0,21727,42155
3683,0,0.00,472,0,0.656,0,0,0,0,104
3684,0,0.00,472,0,0.555,0,0,0,0,104
3685,0,0.15,223064,0,1.103,1,0,0,26425,42411
3686,0,0.00,472,0,0.882,0,0,0,0,104
3687,0,0.12,218707,0,1.133,1,0,0,29792,41849
3688,0,0.10,223043,0,1.133,1,0,0,24122,42541
3689,0,0.07,203830,0,1.157,1,0,0,9488,39764
369,0,0.10,223250,0,1.09,1,0,0,26688,42183
3690,0,5.52,166474,0,1.691,0,0,0,225065,32862
3691,0,0.07,216079,0,1.09,1,0,0,10920,41044
3692,0,0.10,219815,0,1.125,1,0,0,15731,42169
3693,0,0.09,216450,0,1.163,1,0,0,13001,41619
3694,0,0.10,220422,0,1.12,1,0,0,17352,42466
3695,0,0.09,218592,0,1.165,1,0,0,15003,42172
3696,0,0.00,472,0,0.739,0,0,0,0,104
3697,0,0.11,218528,0,1.382,1,0,0,25604,41656
3698,0,0.11,214026,0,1.318,1,0,0,29261,41584
3699,0,0.13,222742,0,1.065,1,0,0,26052,42346
37,0,0.16,218946,0,1.081,1,0,0,42206,41760
370,0,0.21,221487,0,1.183,1,0,0,74807,42193
3700,0,0.10,224308,0,1.114,1,0,0,18479,42672
3701,0,0.10,220200,0,1.06,1,0,0,26105,42525
3702,0,0.10,216631,0,1.162,1,0,0,18200,41413
3703,0,0.08,213414,0,1.088,1,0,0,15224,41092
3704,0,0.15,221704,0,1.126,1,0,0,43523,42311
3705,0,0.00,472,0,0.637,0,0,0,0,104
3706,0,0.15,222154,0,1.319,1,0,0,32835,42474
3707,0,0.07,217963,0,1.359,1,0,0,5654,41951
3708,0,0.10,218204,0,1.183,1,0,0,26348,42201
3709,0,0.07,211681,0,1.181,1,0,0,9099,41021
371,0,0.08,215488,0,1.1,1,0,0,17771,42045
3710,0,0.10,221301,0,1.074,1,0,0,22816,42043
3711,0,0.10,216079,0,1.425,1,0,0,26252,41246
3712,0,0.07,210078,0,1.204,1,0,0,10773,41099
3713,0,0.00,573,0,0.705,0,0,0,0,208
3714,0,0.11,214985,0,1.227,1,0,0,34239,41674
3715,0,0.16,220061,0,1.352,1,0,0,20893,41835
3716,0,0.32,220580,0,1.15,1,0,0,64862,42113
3717,0,0.07,224832,0,1.071,1,0,0,6759,42688
3718,0,0.09,220598,0,1.314,1,0,0,13422,41833
3719,0,0.09,221817,0,1.273,1,0,0,14306,42142
372,0,0.09,217345,0,1.168,1,0,0,24189,41970
3720,0,0.08,220971,0,1.181,1,0,0,8854,42043
3721,0,0.08,207450,0,1.33,1,0,0,10477,40186
3722,0,0.11,219445,0,1.174,1,0,0,14943,41836
3723,0,0.07,222304,0,1.087,1,0,0,7045,42492
3724,0,0.09,221550,0,1.09,1,0,0,13113,41998
3725,0,0.07,215035,0,1.326,1,0,0,6590,41269
3726,0,0.09,224998,0,1.101,1,0,0,15902,42808
3727,0,0.08,215676,0,1.091,1,0,0,13884,41470
3728,0,0.09,220357,0,1.199,1,0,0,15103,41991
3729,0,0.10,217468,0,1.268,1,0,0,22328,41362
373,0,0.10,214535,0,1.126,1,0,0,23329,40920
3730,0,0.17,220949,0,1.239,1,0,0,24329,42022
3731,0,0.16,221595,0,1.153,1,0,0,26619,42262
3732,0,0.11,220063,0,1.123,1,0,0,20902,42177
3733,0,0.08,206155,0,1.146,1,0,0,11409,39800
3734,0,0.08,212427,0,1.136,1,0,0,14885,40983
3735,0,0.08,209629,0,1.242,1,0,0,12978,40531
3736,0,0.00,573,0,0.594,0,0,0,0,208
3737,0,0.06,217382,0,1.1,1,0,0,7101,42056
3738,0,0.10,213292,0,1.18,1,0,0,17533,41590
3739,0,0.12,219180,0,1.185,1,0,0,34490,42064
374,0,0.23,220417,0,1.207,1,0,0,54299,41964
3740,0,0.11,225503,0,1.191,1,0,0,21899,42758
3741,0,0.07,223836,0,1.128,1,0,0,11394,42577
3742,0,0.07,224078,0,1.066,1,0,0,6110,42528
3743,0,0.09,209356,0,1.113,1,0,0,26300,40868
3744,0,0.12,217886,0,1.334,1,0,0,21375,41699
3745,0,0.63,139142,0,1.217,0,0,0,58456,28786
3746,0,0.09,215394,0,1.211,1,0,0,20097,41376
3747,0,0.08,215172,0,1.102,1,0,0,12244,41640
3748,0,0.18,214965,0,1.465,1,0,0,38224,41192
3749,0,0.00,472,0,1.203,0,0,0,0,104
375,0,0.07,219467,0,1.127,1,0,0,7080,42289
3750,0,0.07,222456,0,1.279,1,0,0,8382,42234
3751,0,0.10,214038,0,1.328,1,0,0,19021,41027
3752,0,0.10,216404,0,1.087,1,0,0,18389,41787
3753,0,0.42,134587,0,1.284,0,0,0,38441,27363
3754,0,0.13,216514,0,1.154,1,0,0,35550,41674
3755,0,0.09,220165,0,1.145,1,0,0,17390,42083
3756,0,0.08,214958,0,1.177,1,0,0,9647,41609
3757,0,0.10,212839,0,1.117,1,0,0,25486,41050
3758,0,0.09,214469,0,1.169,1,0,0,13719,41646
3759,0,0.00,573,0,0.852,0,0,0,0,208
376,0,0.12,210312,0,1.267,1,0,0,33278,40273
3760,0,0.07,215321,0,1.116,1,0,0,7014,41571
3761,0,0.14,212165,0,1.354,1,0,0,26375,40504
3762,0,0.11,220819,0,1.051,1,0,0,30088,42396
3763,0,0.00,472,0,0.56,0,0,0,0,104
3764,0,0.08,220335,0,1.22,1,0,0,13057,41878
3765,0,0.09,212743,0,1.119,1,0,0,19805,41468
3766,0,0.18,211208,0,1.092,1,0,0,40641,40572
3767,0,0.08,228070,0,1.097,1,0,0,10379,43183
3768,0,0.08,207131,0,1.215,1,0,0,16858,40603
3769,0,0.09,212102,0,1.151,1,0,0,13997,40897
377,0,0.08,219706,0,1.198,1,0,0,10822,42351
3770,0,0.09,221538,0,1.167,1,0,0,11944,42203
3771,0,0.16,215546,0,1.253,1,0,0,41854,41418
3772,0,0.14,216094,0,1.137,1,0,0,36410,41445
3773,0,0.11,218810,0,1.098,1,0,0,30077,41636
3774,0,0.00,472,0,0.619,0,0,0,0,104
3775,0,0.09,216494,0,1.322,1,0,0,12667,41353
3776,0,0.08,218391,0,1.127,1,0,0,15118,41904
3777,0,0.11,220572,0,1.263,1,0,0,23482,42112
3778,0,0.10,212443,0,1.069,1,0,0,21276,40964
3779,0,0.14,221611,0,1.173,1,0,0,9774,42358
378,0,0.11,219637,0,1.383,1,0,0,14940,42472
3780,0,0.11,218970,0,1.19,1,0,0,27968,41932
3781,0,0.09,222550,0,1.099,1,0,0,12026,42344
3782,0,0.10,213847,0,1.158,1,0,0,19042,41128
3783,0,0.09,216249,0,1.192,1,0,0,7622,41579
3784,0,0.09,215395,0,1.244,1,0,0,11765,41323
3785,0,0.11,225580,0,1.225,1,0,0,18999,42934
3786,0,0.10,221943,0,1.178,1,0,0,19198,42286
3787,0,0.08,223484,0,1.299,1,0,0,11608,42527
3788,0,0.08,210420,0,1.138,1,0,0,15572,41116
3789,0,0.13,224546,0,1.153,1,0,0,27695,42807
379,0,0.14,222900,0,1.194,1,0,0,38696,42434
3790,0,0.08,215859,0,1.081,1,0,0,9040,41581
3791,0,0.08,225497,0,1.156,1,0,0,9643,42953
3792,0,0.06,214295,0,1.423,1,0,0,6644,41179
3793,0,0.07,210745,0,1.061,1,0,0,9900,40925
3794,0,0.09,218162,0,1.075,1,0,0,17442,41562
3795,0,0.09,219616,0,1.464,1,0,0,11173,41946
3796,0,0.09,218003,0,1.31,1,0,0,17110,41373
3797,0,0.09,213749,0,1.09,1,0,0,27804,41296
3798,0,0.11,217971,0,1.229,1,0,0,24021,42264
3799,0,0.51,214264,0,1.173,1,0,0,45754,41196
38,0,0.08,223682,0,1.09,1,0,0,10655,42528
380,0,0.00,573,0,0.857,0,0,0,0,208
3800,0,0.00,674,0,0.641,0,0,0,0,312
3801,0,0.12,219531,0,1.052,1,0,0,28704,42098
3802,0,0.12,216517,0,1.473,1,0,0,19135,41890
3803,0,1.84,210880,0,1.589,0,0,0,144977,40473
3804,0,0.09,214907,0,1.29,1,0,0,19508,41362
3805,0,0.09,213311,0,1.246,1,0,0,17630,41391
3806,0,0.18,219136,0,1.177,1,0,0,17662,41820
3807,0,0.07,211714,0,1.527,1,0,0,10027,41373
3808,0,0.00,573,0,0.663,0,0,0,0,208
3809,0,0.12,225847,0,1.111,1,0,0,18848,42880
381,0,0.07,219422,0,1.308,1,0,0,9503,41942
3810,0,0.08,220466,0,1.181,1,0,0,8463,42148
3811,0,0.10,218009,0,1.135,1,0,0,27058,41469
3812,0,0.07,215389,0,1.118,1,0,0,12825,41922
3813,0,0.08,217152,0,1.124,1,0,0,10977,41803
3814,0,0.08,221270,0,1.096,1,0,0,12724,41873
3815,0,0.18,223052,0,1.187,0,0,0,18584,42314
3816,0,0.10,225934,0,1.124,1,0,0,22829,43056
3817,0,0.08,215280,0,1.111,1,0,0,15315,41477
3818,0,0.08,224084,0,1.094,1,0,0,11942,42670
3819,0,0.14,216099,0,1.117,1,0,0,32245,41104
382,0,0.12,214505,0,1.034,1,0,0,16369,41471
3820,0,0.09,222920,0,1.231,1,0,0,12794,42318
3821,0,0.12,222993,0,1.114,1,0,0,11918,42296
3822,0,0.08,211349,0,1.233,1,0,0,17555,40916
3823,0,0.17,221342,0,1.166,1,0,0,28610,42142
3824,0,0.10,211224,0,1.258,1,0,0,27995,41196
3825,0,1.30,175748,0,1.468,0,0,0,87715,34660
3826,0,0.18,152957,0,1.188,0,0,0,24848,29761
3827,0,0.15,225620,0,1.235,1,0,0,36015,42924
3828,0,0.09,221707,0,1.14,1,0,0,16611,42113
3829,0,0.08,206663,0,1.36,1,0,0,11352,39617
383,0,0.11,212788,0,1.239,1,0,0,27369,41025
3830,0,0.09,215499,0,1.262,1,0,0,16976,41150
3831,0,0.14,213836,0,1.308,1,0,0,36747,41394
3832,0,0.09,225863,0,1.215,1,0,0,11512,42865
3833,0,0.00,573,0,0.864,0,0,0,0,208
3834,0,0.09,218162,0,1.237,1,0,0,12354,41596
3835,0,0.09,220261,0,1.32,1,0,0,16487,42185
3836,0,0.08,216020,0,1.106,1,0,0,14696,41306
3837,0,9.43,192564,0,1.208,0,0,0,345848,37268
3838,0,0.08,214143,0,1.135,1,0,0,17515,41306
3839,0,0.08,220555,0,1.175,1,0,0,10567,42027
384,0,0.09,212991,0,1.229,1,0,0,14376,41041
3840,0,0.16,212617,0,1.194,1,0,0,57792,40688
3841,0,0.12,221276,0,1.36,1,0,0,12183,42101
3842,0,0.09,213657,0,1.381,1,0,0,13698,41516
