seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
3466,0,23.85,671976,0,4.317,1,0,0,766524,64951
3467,0,40.40,673984,0,4.097,1,0,0,1500619,65299
3468,0,11.62,666289,0,4.36,1,0,0,345764,64518
3469,0,97.80,662036,0,4.77,1,0,0,2867680,63906
347,0,19.46,663849,0,4.07,1,0,0,586441,63943
3470,0,32.62,659391,0,4.816,1,0,0,953982,63993
3471,0,31.43,592842,0,5.854,0,0,0,1087864,58531
3472,0,41.90,670808,0,4.723,1,0,0,1395996,64630
3473,0,3.03,596445,0,5.151,0,0,0,118245,56691
3474,0,12.34,661181,0,4.643,1,0,0,347438,64354
3475,0,28.84,648777,0,6.339,1,0,0,845424,62898
3476,0,26.64,666892,0,4.678,1,0,0,712849,64226
3477,0,22.31,668234,0,4.273,1,0,0,754672,64789
3478,0,78.94,661720,0,4.254,1,0,0,2287293,64598
3479,0,25.80,666625,0,5.418,1,0,0,856417,64586
348,0,5.72,666982,0,4.599,1,0,0,182247,64826
3480,0,50.67,648701,0,5.414,1,0,0,1780276,63360
3481,0,26.83,664176,0,5.847,1,0,0,804026,64040
3482,0,16.87,677797,0,4.68,1,0,0,522451,65588
3483,0,28.32,652231,0,4.829,1,0,0,1017914,63008
3484,0,29.63,665054,0,3.962,1,0,0,926611,64320
3485,0,47.27,671108,0,4.514,1,0,0,1639196,64995
3486,0,49.10,669824,0,6.419,1,0,0,1589775,64784
3487,0,13.28,670827,0,4.77,1,0,0,334947,64737
3488,0,25.70,663622,0,5.379,1,0,0,812170,63941
3489,0,17.11,670921,0,4.53,1,0,0,568961,64733
349,0,3.27,666487,0,4.197,1,0,0,117680,64017
3490,0,12.32,663779,0,4.158,1,0,0,338344,64361
3491,0,23.33,661161,0,4.662,1,0,0,761138,64086
3492,0,44.55,664185,0,5.859,1,0,0,1380576,63851
3493,0,18.48,670971,0,4.772,1,0,0,560773,64848
3494,0,14.82,648627,0,4.948,0,0,0,398547,62414
3495,0,17.57,664059,0,4.481,1,0,0,547631,64524
3496,0,16.81,665773,0,4.316,1,0,0,591668,64008
3497,0,12.28,674590,0,5.204,1,0,0,350863,65375
3498,0,25.24,661520,0,4.267,1,0,0,790193,64159
3499,0,44.05,643161,0,4.679,1,0,0,1192966,61966
35,0,13.19,663289,0,4.058,1,0,0,375307,64305
350,0,34.75,666469,0,4.329,1,0,0,1056077,64751
3500,0,13.02,659256,0,5.855,1,0,0,356888,63797
3501,0,62.07,666144,0,4.997,1,0,0,1966160,64119
3502,0,12.99,662583,0,5.044,1,0,0,325008,64027
3503,0,22.15,659225,0,4.262,1,0,0,785536,63941
3504,0,34.55,674480,0,4.81,1,0,0,1118118,65099
3505,0,0.00,645,0,2.266,0,0,0,0,208
3506,0,25.45,672520,0,4.92,1,0,0,816760,64848
3507,0,52.11,671995,0,5.942,1,0,0,1786107,64818
3508,0,18.30,670670,0,4.81,1,0,0,599743,64774
3509,0,18.78,670104,0,4.691,1,0,0,600892,64828
351,0,40.61,668790,0,5.069,1,0,0,1377761,64745
3510,0,74.65,657713,0,6.065,1,0,0,2284152,62859
3511,0,17.45,668772,0,4.13,1,0,0,576805,64273
3512,0,18.46,671341,0,4.562,1,0,0,593931,64969
3513,0,6.39,667694,0,5.686,1,0,0,194570,64734
3514,0,16.80,659099,0,3.959,1,0,0,389198,64040
3515,0,0.00,645,0,1.964,0,0,0,0,208
3516,0,137.85,660715,0,4.423,1,0,0,4156209,63691
3517,0,21.97,663253,0,5.64,1,0,0,643181,64037
3518,0,19.22,669362,0,4.251,1,0,0,587679,64534
3519,0,43.36,647765,0,4.246,1,0,0,1491729,62614
352,0,47.47,667881,0,4.39,1,0,0,1722229,64332
3520,0,0.00,544,0,1.633,0,0,0,0,104
3521,0,64.88,671204,0,5.603,1,0,0,1972615,65090
3522,0,12.85,659196,0,4.271,1,0,0,325075,63652
3523,0,23.22,662288,0,4.376,1,0,0,623105,63512
3524,0,59.92,671546,0,4.055,1,0,0,1854641,64609
3525,0,20.84,666353,0,5.694,1,0,0,717062,64620
3526,0,1.91,494148,0,5.345,0,0,0,59838,46833
3527,0,99.67,658627,0,4.284,1,0,0,2590671,63773
3528,0,8.83,665236,0,6.355,1,0,0,192993,64363
3529,0,56.67,653557,0,4.919,1,0,0,1936573,62943
353,0,1.62,678769,0,4.418,1,0,0,40345,65842
3530,0,60.20,668076,0,4.637,1,0,0,1917289,64441
3531,0,36.23,660368,0,5.18,1,0,0,1158810,63964
3532,0,9.57,663018,0,5.06,1,0,0,211613,63913
3533,0,5.48,662926,0,6.516,1,0,0,161774,64010
3534,0,53.56,667691,0,4.087,1,0,0,1765560,64976
3535,0,54.32,668940,0,5.008,1,0,0,1645936,64692
3536,0,3.64,657748,0,4.521,1,0,0,127889,63791
3537,0,5.88,674566,0,4.341,1,0,0,208832,65516
3538,0,51.53,651538,0,5.576,1,0,0,1518072,62749
3539,0,17.42,659809,0,4.618,1,0,0,461949,63468
354,0,46.73,661252,0,3.999,1,0,0,1327123,64015
3540,0,36.55,650830,0,4.885,0,0,0,1109290,62964
3541,0,59.06,671860,0,4.287,1,0,0,1754265,65151
3542,0,42.84,670046,0,4.077,1,0,0,1507289,64608
3543,0,20.09,652806,0,4.539,1,0,0,531093,64052
3544,0,131.68,663747,0,3.91,1,0,0,3890156,63997
3545,0,19.91,664436,0,5.059,1,0,0,502806,64436
3546,0,13.57,664275,0,4.53,1,0,0,401953,64380
3547,0,12.75,672534,0,4.451,1,0,0,339540,65303
3548,0,24.02,669695,0,4.456,1,0,0,837658,64801
3549,0,0.00,544,0,2.081,0,0,0,0,104
355,0,3.25,670180,0,5.144,1,0,0,99087,65001
3550,0,20.58,656531,0,4.585,1,0,0,516210,63670
3551,0,0.00,544,0,1.41,0,0,0,0,104
3552,0,9.46,671379,0,5.767,1,0,0,206782,64453
3553,0,4.68,670913,0,4.826,1,0,0,170090,65032
3554,0,25.32,669592,0,6.508,1,0,0,869507,65099
3555,0,20.15,665852,0,4.7,1,0,0,562167,64552
3556,0,27.16,667488,0,4.404,1,0,0,920418,64451
3557,0,17.24,670827,0,4.181,1,0,0,466656,65222
3558,0,19.06,671369,0,5.283,1,0,0,678467,64950
3559,0,5.81,663664,0,5.031,1,0,0,193283,64500
356,0,18.38,659214,0,4.783,1,0,0,492889,64105
3560,0,36.92,675377,0,4.605,1,0,0,1333476,65505
3561,0,4.89,676396,0,4.189,1,0,0,172619,65114
3562,0,3.29,664834,0,4.909,1,0,0,111921,64118
3563,0,12.70,666892,0,4.05,1,0,0,344743,64405
3564,0,19.59,669667,0,5.188,1,0,0,538186,64900
3565,0,45.20,655868,0,4.475,1,0,0,1365712,63327
3566,0,0.00,544,0,2.515,0,0,0,0,104
3567,0,30.56,671182,0,5.263,1,0,0,937924,64872
3568,0,36.36,667694,0,5.077,1,0,0,1353734,64504
3569,0,25.96,663712,0,4.221,1,0,0,808315,63964
357,0,19.30,659387,0,4.125,1,0,0,628346,63377
3570,0,47.98,661620,0,4.412,1,0,0,1709426,64356
3571,0,28.78,667878,0,4.948,1,0,0,905377,64058
3572,0,29.66,674106,0,4.482,1,0,0,823662,65297
3573,0,38.04,642217,0,5.773,1,0,0,1366855,61707
3574,0,18.75,659415,0,4.664,1,0,0,521560,63625
3575,0,1.80,657531,0,4.63,1,0,0,42875,63640
3576,0,7.15,668440,0,4.137,1,0,0,218949,64829
3577,0,5.60,665306,0,4.936,1,0,0,145881,64410
3578,0,46.42,656068,0,5.358,0,0,0,1286191,63221
3579,0,21.36,674810,0,5.43,1,0,0,657710,65317
358,0,26.33,676230,0,5.16,1,0,0,874668,65556
3580,0,17.84,664752,0,4.586,1,0,0,454231,64207
3581,0,10.98,662258,0,4.826,1,0,0,276976,64426
3582,0,59.83,661474,0,4.261,1,0,0,1619995,63932
3583,0,102.43,666614,0,4.278,1,0,0,3190448,64580
